date,max_temperature,avg_hourly_temperature,avg_temperature,min_temperature,max_humidex,min_windchill,max_relative_humidity,avg_hourly_relative_humidity,avg_relative_humidity,min_relative_humidity,max_dew_point,avg_hourly_dew_point,avg_dew_point,min_dew_point,max_wind_speed,avg_hourly_wind_speed,avg_wind_speed,min_wind_speed,max_wind_gust,wind_gust_dir_10s,max_pressure_sea,avg_hourly_pressure_sea,avg_pressure_sea,min_pressure_sea,max_pressure_station,avg_hourly_pressure_station,avg_pressure_station,min_pressure_station,max_visibility,avg_hourly_visibility,avg_visibility,min_visibility,max_health_index,avg_hourly_health_index,avg_health_index,min_health_index,heatdegdays,cooldegdays,growdegdays_5,growdegdays_7,growdegdays_10,precipitation,rain,snow,snow_on_ground,sunrise_hhmm,sunrise_unixtime,sunrise_f,sunset_hhmm,sunset_unixtime,sunset_f,daylight,min_uv_forecast,max_uv_forecast,min_high_temperature_forecast,max_high_temperature_forecast,min_low_temperature_forecast,max_low_temperature_forecast,solar_radiation,max_cloud_cover_4,avg_hourly_cloud_cover_4,avg_cloud_cover_4,min_cloud_cover_4,max_cloud_cover_8,avg_hourly_cloud_cover_8,avg_cloud_cover_8,min_cloud_cover_8,max_cloud_cover_10,avg_hourly_cloud_cover_10,avg_cloud_cover_10,min_cloud_cover_10
2023-07-05,31.4,27.27,26.04,20.7,38,,80,60.4,62.5,45,20.9,18.9,19.3,17.7,24,11.75,14,4,40,24,101.62,101.48,101.46,101.3,99.58,99.44,99.42,99.27,24100,24100,24100,24100,,,,,0,8,21,19,16,0,0,0,,5:42:00,1688550120,5.7,21:02:00,1688605320,21.03,15.33,9,9,31,31,20,20,,,,,,5,3,2.5,0,,,,
2023-07-04,30.7,25.26,24.5,18.3,37,,90,65.9,67.5,45,20.5,18.1,18.4,16.3,14,8.83,8.5,3,35,28,101.56,101.41,101.42,101.29,99.52,99.37,99.38,99.24,24100,24100,24100,24100,,,,,0,6.5,19.5,17.5,14.5,0,0,0,,5:41:00,1688463660,5.68,21:02:00,1688518920,21.03,15.35,9,9,30,31,19,20,,,,,,7,2.6,3.5,0,,,,
2023-07-03,26,22.21,22.75,19.5,31,,99,77.4,78,57,20.9,17.9,18.7,16.5,16,8.46,10,4,,,101.29,101.09,101.12,100.95,99.24,99.04,99.07,98.9,24100,21500,20100,16100,,,,,0,4.8,17.8,15.8,12.8,1.2,1.2,0,,5:41:00,1688377260,5.68,21:02:00,1688432520,21.03,15.35,8,8,27,27,19,19,,,,,,8,5.2,4.5,1,,,,
2023-07-02,23.5,22.13,21.95,20.4,31,,96,89,85,74,21.4,20.3,19.9,18.3,12,6.5,6,0,,,100.98,100.93,100.92,100.86,98.95,98.89,98.89,98.83,24100,10737.5,14450,4800,,,,,0,4,16.9,14.9,11.9,1.8,1.8,0,,5:40:00,1688290800,5.67,21:03:00,1688346180,21.05,15.38,7,7,25,25,19,20,,,,,,8,7.6,7,6,,,,
2023-07-01,28.5,23.34,23.5,18.5,36,,96,79.7,76,56,21.4,19.5,19.6,17.9,17,8.54,10,3,35,1,101.31,101.14,101.13,100.95,99.26,99.09,99.09,98.91,24100,15829.2,15250,6400,,,,,0,5.5,18.5,16.5,13.5,5.4,5.4,0,,5:40:00,1688204400,5.67,21:03:00,1688259780,21.05,15.38,9,9,27,27,20,22,,,,,,8,6.1,4.5,1,,,,
2023-06-30,25.5,21.84,22.2,18.9,30,,80,67,64.5,49,17.4,15.4,15.1,12.7,21,10.88,10.5,0,28,14,101.51,101.41,101.41,101.3,99.46,99.36,99.36,99.25,24100,11595.8,14450,4800,,,,,0,4.2,17.2,15.2,12.2,0.8,0.8,0,,5:39:00,1688117940,5.65,21:03:00,1688173380,21.05,15.4,9,9,25,25,19,20,,,,,,8,5.2,4,0,,,,
2023-06-29,25.6,19.92,19.35,13.1,26,,69,48.6,50,31,14.1,8.5,8.6,3.1,17,9.54,8.5,0,,,101.85,101.66,101.69,101.53,99.78,99.59,99.62,99.47,24100,21700,16100,8100,,,,,0,1.4,14.3,12.3,9.3,0,0,0,,5:39:00,1688031540,5.65,21:03:00,1688086980,21.05,15.4,9,9,26,26,17,18,,,,,,8,4.2,4.5,1,,,,
2023-06-28,23.8,18.43,19.1,14.4,27,,83,60.4,57,31,13.7,9.8,7.2,0.6,33,24,21.5,10,48,33,101.63,101.27,101.23,100.83,99.56,99.21,99.17,98.78,24100,10691.7,13250,2400,,,,,0,1.1,14.1,12.1,9.1,0,0,0,,5:38:00,1687945080,5.63,21:03:00,1688000580,21.05,15.42,8,8,23,24,13,13,,,,,,8,3.9,4,0,,,,
2023-06-27,23.5,19.98,19.7,15.9,29,,100,87.5,86,72,19.6,17.8,16.8,14,33,15.83,18,3,50,31,100.8,100.25,100.4,100,98.75,98.22,98.36,97.97,24100,14425,14450,4800,,,,,0,1.7,14.7,12.7,9.7,11.8,11.8,0,,5:38:00,1687858680,5.63,21:03:00,1687914180,21.05,15.42,3,3,21,22,15,15,,,,,,8,7.2,5.5,3,,,,
2023-06-26,23.4,21.1,21.35,19.3,30,,100,87.9,88,76,21.1,19,19.4,17.7,23,13.5,16,9,38,20,100.4,100.16,100.19,99.99,98.37,98.13,98.17,97.96,24100,21662.5,12450,800,,,,,0,3.4,16.4,14.3,11.3,27.2,27.2,0,,5:37:00,1687772220,5.62,21:03:00,1687827780,21.05,15.43,4,9,22,23,19,19,,,,,,8,7,6,4,,,,
2023-06-25,28.1,23.3,23.15,18.2,34,,91,71.9,73.5,56,20.2,17.9,18.1,15.9,21,11.58,10.5,0,45,2,101.08,100.84,100.78,100.48,99.03,98.8,98.74,98.45,24100,24100,24100,24100,,,,,0,5.2,18.1,16.1,13.2,10.2,10.2,0,,5:37:00,1687685820,5.62,21:03:00,1687741380,21.05,15.43,9,9,27,27,18,20,,,,,,8,5.2,4,0,,,,
2023-06-24,26.6,22.26,23.05,19.5,34,,100,84.2,83,66,20.5,19.3,18.7,16.9,16,9.33,9.5,3,31,34,101.23,101.09,101.1,100.97,99.18,99.04,99.06,98.93,24100,21633.3,16900,9700,,,,,0,5,18.1,16.1,13.1,0.6,0.6,0,,5:37:00,1687599420,5.62,21:03:00,1687654980,21.05,15.43,3,6,26,26,18,18,,,,,,8,6.6,4.5,1,,,,
2023-06-23,24.7,20.6,21.85,19,29,,100,82.5,77.5,55,19.5,17.3,15.4,11.4,12,7.38,6,0,,,101.62,101.42,101.44,101.25,99.56,99.36,99.38,99.2,24100,21900,16900,9700,,,,,0,3.8,16.9,14.8,11.8,5.2,5.2,0,,5:36:00,1687512960,5.6,21:03:00,1687568580,21.05,15.45,6,6,24,24,18,18,,,,,,8,7.3,6.5,5,,,,
2023-06-22,25.4,21.54,20.39,15.4,27,,73,52.3,54.5,36,14.4,11.1,11.1,7.8,26,11.38,13,0,36,9,102.19,101.98,101.94,101.68,100.12,99.91,99.87,99.62,24100,24100,24100,24100,,,,,0,2.4,15.4,13.4,10.4,0,0,0,,5:36:00,1687426560,5.6,21:03:00,1687482180,21.05,15.45,9,9,24,25,17,17,,,,,,8,4.6,4,0,,,,
2023-06-21,27.1,22.46,21.45,15.8,31,,68,52.2,53,38,16.3,12.1,12.9,9.5,24,12.46,13.5,3,32,8,102.41,102.26,102.27,102.12,100.34,100.19,100.2,100.06,24100,24100,24100,24100,,,,,0,3.5,16.4,14.4,11.4,0,0,0,,5:36:00,1687340160,5.6,21:03:00,1687395780,21.05,15.45,8,8,26,27,17,18,,,,,,1,0.6,0.5,0,,,,
2023-06-20,26,22.16,21.85,17.7,27,,70,50.8,52.5,35,13.6,11.3,10.8,8.1,31,17.29,18,5,41,7,102.27,102.12,102.08,101.9,100.2,100.05,100.02,99.84,24100,24100,24100,24100,,,,,0,3.8,16.9,14.8,11.8,0,0,0,,5:36:00,1687253760,5.6,21:02:00,1687309320,21.03,15.43,8,8,26,26,17,18,,,,,,6,2.6,3,0,,,,
2023-06-19,25,20.33,19.55,14.1,27,,83,60.5,64,45,14.3,12.1,12.1,9.8,22,12.88,11,0,36,10,101.9,101.65,101.67,101.43,99.84,99.59,99.61,99.37,24100,22566.7,20100,16100,,,,,0,1.6,14.6,12.6,9.6,0,0,0,,5:36:00,1687167360,5.6,21:02:00,1687222920,21.03,15.43,9,9,26,26,17,19,,,,,,7,3,3.5,0,,,,
2023-06-18,25.2,19.78,19.25,13.3,26,,70,49.8,52,34,12.2,8.8,8.7,5.2,21,11.92,10.5,0,,,101.44,101.28,101.31,101.18,99.38,99.22,99.25,99.13,24100,16966.7,16900,9700,,,,,0,1.2,14.2,12.2,9.2,0,0,0,,5:35:00,1687080900,5.58,21:02:00,1687136520,21.03,15.45,8,8,25,25,15,15,,,,,,7,2.2,3.5,0,,,,
2023-06-17,25.4,19.64,18.45,11.5,25,,85,47.7,53,21,11.3,6.8,5.5,-0.3,35,21.33,21.5,8,47,32,101.18,101.06,101.08,100.98,99.13,99,99.02,98.92,24100,18700,16900,9700,,,,,0,0.4,13.4,11.4,8.4,0,0,0,,5:35:00,1686994500,5.58,21:01:00,1687050060,21.02,15.43,8,8,24,24,14,15,,,,,,4,1.7,2,0,,,,
2023-06-16,23.4,17.81,18.1,12.8,25,,95,73.6,75,55,13.7,12.8,12.6,11.4,24,19.54,16.5,9,42,33,101.03,100.81,100.86,100.7,98.97,98.75,98.81,98.64,24100,17566.7,16900,9700,,,,,0,0.1,13.1,11.1,8.1,0,0,0,,5:35:00,1686908100,5.58,21:01:00,1686963660,21.02,15.43,6,6,23,23,15,15,,,,,,8,7,6.5,5,,,,
2023-06-15,21.3,16.68,16.2,11.1,,,91,71.2,73.5,56,14.9,11.4,11.2,7.6,21,11.62,10.5,0,,,100.76,100.54,100.56,100.35,98.7,98.48,98.5,98.3,24100,23700,21700,19300,,,,,1.8,0,11.2,9.2,6.2,2.2,2.2,0,,5:35:00,1686821700,5.58,21:01:00,1686877260,21.02,15.43,5,5,24,24,15,15,,,,,,8,6.6,4,0,,,,
2023-06-14,20.6,16.15,15.9,11.2,,,100,74.8,78.5,57,12.4,11.4,11.4,10.4,34,17.83,21,8,46,36,100.36,100.1,100.15,99.94,98.31,98.05,98.1,97.89,24100,22562.5,13650,3200,,,,,2.1,0,10.9,8.9,5.9,0,0,0,,5:35:00,1686735300,5.58,21:00:00,1686790800,21,15.42,6,7,20,20,12,12,,,,,,8,6.2,5.5,3,,,,
2023-06-13,19.9,14.18,15.3,10.7,,,95,77.5,72.5,50,12.1,10,9.7,7.3,23,12.58,14,5,36,15,100.49,100.41,100.36,100.22,98.43,98.35,98.3,98.17,24100,23233.3,16100,8100,,,,,2.7,0,10.3,8.3,5.3,4,4,0,,5:35:00,1686648900,5.58,21:00:00,1686704400,21,15.42,7,7,20,20,12,13,,,,,,8,5.6,4,0,,,,
2023-06-12,18.8,15.51,15.3,11.8,,,100,92.4,89.5,79,17.8,14.3,14.2,10.5,35,17.42,19.5,4,53,28,100.57,100.19,100.26,99.94,98.52,98.15,98.21,97.9,24100,12525,13650,3200,,,,,2.7,0,10.3,8.3,5.3,31,31,0,,5:35:00,1686562500,5.58,20:59:00,1686617940,20.98,15.4,3,3,21,21,11,11,,,,,,8,7.6,7,6,,,,
2023-06-11,23.1,18.88,19.1,15.1,25,,92,66.3,68.5,45,15.5,12.2,11.5,7.5,20,9.92,10,0,31,6,100.98,100.86,100.87,100.75,98.93,98.81,98.81,98.7,24100,17762.5,15250,6400,,,,,0,1.1,14.1,12.1,9.1,10.2,10.2,0,,5:36:00,1686476160,5.6,20:59:00,1686531540,20.98,15.38,6,6,22,22,15,16,,,,,,8,7.9,7.5,7,,,,
2023-06-10,27.3,20.25,19.39,11.5,26,,78,47.9,53,28,11.3,8.2,8.9,6.5,25,12.88,14.5,4,35,26,100.85,100.78,100.77,100.69,98.81,98.72,98.72,98.64,24100,24100,24100,24100,,,,,0,1.4,14.4,12.4,9.4,0,0,0,,5:36:00,1686389760,5.6,20:58:00,1686445080,20.97,15.37,8,8,26,26,16,17,,,,,,8,6.7,6,4,,,,
2023-06-09,22.1,16.13,16.35,10.6,,,90,67.7,68.5,47,11.9,9.8,10,8.1,26,15.25,15.5,5,40,31,101.01,100.9,100.89,100.77,98.94,98.83,98.83,98.71,24100,21833.3,16900,9700,,,,,1.6,0,11.3,9.3,6.3,3.6,3.6,0,,5:36:00,1686303360,5.6,20:58:00,1686358680,20.97,15.37,6,7,22,22,13,13,,,,,,8,7.2,7,6,,,,
2023-06-08,19.1,15.45,16.2,13.3,,,84,63.2,65.5,47,11.3,8.3,8.2,5.1,23,16.21,17,11,31,1,100.98,100.85,100.85,100.71,98.91,98.79,98.79,98.66,24100,18566.7,18500,12900,,,,,1.8,0,11.2,9.2,6.2,0.6,0.6,0,,5:36:00,1686216960,5.6,20:57:00,1686272220,20.95,15.35,5,5,19,19,11,12,,,,,,8,7.2,6,4,,,,
2023-06-07,21.3,16.55,16.6,11.9,,,53,39,38,23,4.9,2.1,1.8,-1.2,33,21.33,22.5,12,51,34,100.91,100.8,100.79,100.67,98.85,98.74,98.74,98.62,24100,18100,18500,12900,,,,,1.4,0,11.6,9.6,6.6,0,0,0,,5:37:00,1686130620,5.62,20:56:00,1686185760,20.93,15.32,7,7,21,21,13,13,,,,,,8,3.9,4,0,,,,
2023-06-06,23.3,18.66,18.55,13.8,,,71,47.4,48.5,26,12.3,6.6,7.2,2,35,25.62,25,15,51,34,101.19,101,101.01,100.82,99.14,98.95,98.95,98.77,24100,14500,16100,8100,,,,,0,0.6,13.6,11.6,8.6,0,0,0,,5:37:00,1686044220,5.62,20:56:00,1686099360,20.93,15.32,7,7,24,24,13,13,,,,,,7,2.9,3.5,0,,,,
2023-06-05,24.9,19.34,19.2,13.5,25,,69,47.3,50.5,32,13.7,7.5,8.2,2.8,22,10.38,13,4,,,101.78,101.52,101.5,101.22,99.7,99.45,99.43,99.17,24100,20700,20100,16100,,,,,0,1.2,14.2,12.2,9.2,0,0,0,,5:37:00,1685957820,5.62,20:55:00,1686012900,20.92,15.3,7,7,25,25,15,15,,,,,,8,5.9,5.5,3,,,,
2023-06-04,20.5,16.99,16,11.5,,,50,37.7,39.5,29,4.4,2.4,2.2,0.1,21,11.62,13,5,,,102.21,102.01,102.01,101.81,100.13,99.93,99.93,99.73,24100,24100,24100,24100,,,,,2,0,11,9,6,0,0,0,,5:38:00,1685871480,5.63,20:54:00,1685926440,20.9,15.27,8,8,23,23,12,13,,,,,,7,3.2,3.5,0,,,,
2023-06-03,22.1,19.9,18.64,15.2,27,,73,57.9,57,41,15.7,11.2,9.9,4.1,23,15,14.5,6,32,12,102.14,101.85,101.81,101.49,100.06,99.79,99.75,99.45,24100,23566.7,20100,16100,,,,,0,0.6,13.6,11.6,8.6,0,0,0,,5:38:00,1685785080,5.63,20:54:00,1685840040,20.9,15.27,8,8,24,24,13,21,,,,,,8,4,4,0,,,,
2023-06-02,32.3,25.95,26.2,20.1,36,,66,45.3,47,28,17.5,13,13.4,9.3,27,18.79,16,5,42,1,101.85,101.64,101.63,101.42,99.8,99.59,99.59,99.38,24100,24100,24100,24100,,,,,0,8.2,21.2,19.2,16.2,0.6,0.6,0,,5:38:00,1685698680,5.63,20:53:00,1685753580,20.88,15.25,8,8,32,32,21,21,,,,,,8,5.9,5.5,3,,,,
2023-06-01,30.9,25.64,24.54,18.2,33,,64,44.2,47.5,31,14.6,12.3,12.2,9.9,22,10.42,11,0,,,102.07,101.92,101.9,101.73,100.02,99.87,99.85,99.68,24100,24100,24100,24100,,,,,0,6.5,19.5,17.5,14.5,0,0,0,,5:39:00,1685612340,5.65,20:52:00,1685667120,20.87,15.22,8,8,31,31,21,21,,,,,,8,3.5,4,0,,,,
2023-05-31,30.5,24.36,23.55,16.6,32,,69,47.4,50,31,14.8,11.9,12.5,10.2,20,8.42,11.5,3,,,102.12,101.95,101.97,101.81,100.05,99.89,99.91,99.76,24100,23900,21700,19300,,,,,0,5.5,18.6,16.6,13.6,0,0,0,,5:40:00,1685526000,5.67,20:51:00,1685580660,20.85,15.18,8,8,30,30,17,18,,,,,,5,1.4,2.5,0,,,,
2023-05-30,27.2,20.98,20.5,13.8,29,,62,44.8,48.5,35,11.8,8.4,8.1,4.3,14,8.38,8.5,3,,,102,101.87,101.87,101.74,99.93,99.8,99.81,99.68,24100,24100,24100,24100,,,,,0,2.5,15.5,13.5,10.5,0,0,0,,5:40:00,1685439600,5.67,20:50:00,1685494200,20.83,15.17,8,8,29,29,15,18,,,,,,1,0.6,0.5,0,,,,
2023-05-29,24.9,20.05,19.35,13.8,26,,50,39.3,41.5,33,10.1,5.9,5.8,1.4,18,12,11.5,5,28,11,101.89,101.75,101.77,101.65,99.83,99.69,99.71,99.59,24100,24100,24100,24100,,,,,0,1.4,14.3,12.3,9.3,0,0,0,,5:41:00,1685353260,5.68,20:50:00,1685407800,20.83,15.15,8,8,26,26,14,16,,,,,,4,0.8,2,0,,,,
2023-05-28,27.8,20.61,19.7,11.6,26,,50,31.2,33,16,6.6,2.3,3,-0.6,25,11.46,14.5,4,34,36,102.39,102.03,102.04,101.69,100.31,99.96,99.97,99.63,24100,24100,24100,24100,,,,,0,1.7,14.7,12.7,9.7,0,0,0,,5:41:00,1685266860,5.68,20:49:00,1685321340,20.82,15.13,8,8,26,26,13,14,,,,,,3,1.3,1.5,0,,,,
2023-05-27,23.5,17.47,15.85,8.2,,,64,38.2,44.5,25,5.3,2.5,3,0.8,16,8.67,8,0,,,102.86,102.64,102.62,102.39,100.76,100.54,100.53,100.3,24100,24100,24100,24100,,,,,2.1,0,10.8,8.8,5.8,0,0,0,,5:42:00,1685180520,5.7,20:48:00,1685234880,20.8,15.1,7,7,24,24,10,10,,,,,,6,1.2,3,0,,,,
2023-05-26,20.2,14.49,13.39,6.6,,,61,39.9,44,27,3.3,0.5,0.8,-1.7,19,12.42,11.5,4,,,102.91,102.72,102.75,102.58,100.8,100.61,100.64,100.48,24100,24100,24100,24100,,,,,4.6,0,8.4,6.4,3.4,0,0,0,,5:43:00,1685094180,5.72,20:47:00,1685148420,20.78,15.07,7,7,20,21,7,9,,,,,,1,0.2,0.5,0,,,,
2023-05-25,16.4,10.27,10.25,4.1,,,69,51.7,55.5,42,4.1,0.6,1,-2.2,28,14.5,17,6,34,36,102.8,102.66,102.65,102.5,100.68,100.54,100.53,100.38,24100,24100,24100,24100,,,,,7.8,0,5.2,3.2,0.2,0,0,0,,5:44:00,1685007840,5.73,20:46:00,1685061960,20.77,15.03,6,6,17,17,5,5,,,,,,2,0.4,1,0,,,,
2023-05-24,17,13.23,11.1,5.2,,,85,59,61.5,38,10.4,5.1,4,-2.3,34,21.88,19,4,58,35,102.6,102.12,102.17,101.75,100.48,100.03,100.08,99.67,24100,23700,21700,19300,,,,,6.9,0,6.1,4.1,1.1,0,0,0,,5:44:00,1684921440,5.73,20:45:00,1684975500,20.75,15.02,6,7,17,17,3,4,,,,,,8,3.8,4,0,,,,
2023-05-23,20.4,15.02,14.39,8.4,,,64,47.5,48.5,33,6.7,3.7,3.6,0.5,15,9,9,3,,,102.5,102.27,102.21,101.91,100.4,100.17,100.12,99.83,24100,24100,24100,24100,,,,,3.6,0,9.4,7.4,4.4,0,0,0,,5:45:00,1684835100,5.75,20:44:00,1684889040,20.73,14.98,8,8,20,20,10,13,,,,,,8,5.2,4,0,,,,
2023-05-22,16.5,13.05,12.65,8.8,,,85,50.5,59.5,34,7.8,2.1,3,-1.7,19,11.58,11,3,,,102.57,102.41,102.33,102.09,100.46,100.32,100.24,100.01,24100,24100,24100,24100,,,,,5.3,0,7.7,5.7,2.6,0,0,0,,5:46:00,1684748760,5.77,20:43:00,1684802580,20.72,14.95,8,8,17,18,10,11,,,,,,8,5.2,4,0,,,,
2023-05-21,24.1,16.4,16.35,8.6,25,,86,60.3,60,34,11.2,8.1,8.4,5.7,26,18.75,17,8,37,32,102.03,101.64,101.72,101.4,99.95,99.56,99.63,99.32,24100,24100,24100,24100,,,,,1.6,0,11.3,9.3,6.3,0,0,0,,5:47:00,1684662420,5.78,20:42:00,1684716120,20.7,14.92,8,8,24,24,11,11,,,,,,8,4.3,4.5,1,,,,
2023-05-20,16.6,13.82,13.85,11.1,,,100,85,78.5,57,15.5,11.1,10.6,5.7,35,15.92,17.5,0,44,27,101.38,101.26,101.25,101.13,99.3,99.19,99.19,99.07,24100,15545.8,14050,4000,,,,,4.2,0,8.8,6.8,3.8,14,14,0,,5:48:00,1684576080,5.8,20:41:00,1684629660,20.68,14.88,3,3,17,17,11,11,,,,,,8,7.8,6.5,5,,,,
2023-05-19,22.2,14.96,14.6,7,,,97,61.3,70,43,15.1,7.5,6,-3.2,28,10.12,14,0,48,17,101.99,101.63,101.68,101.37,99.89,99.54,99.6,99.3,24100,23033.3,20100,16100,,,,,3.4,0,9.6,7.6,4.6,15.4,15.4,0,,5:49:00,1684489740,5.82,20:40:00,1684543200,20.67,14.85,8,8,22,22,14,14,,,,,,8,6.9,5,2,,,,
2023-05-18,14.3,8.46,7.8,1.3,,,69,45.3,49,29,-1,-3.3,-3,-5,16,8.46,8,0,,,102.45,102.26,102.25,102.05,100.33,100.14,100.14,99.94,24100,24100,24100,24100,,,,,10.2,0,2.8,0.8,0,0,0,0,,5:50:00,1684403400,5.83,20:39:00,1684456740,20.65,14.82,7,7,15,15,7,9,,,,,,8,3.3,4,0,,,,
2023-05-17,11.5,6.33,6.2,0.9,,,70,50.5,49,28,-1.2,-3.8,-4.2,-7.1,27,17.08,18,9,36,36,102.18,101.68,101.62,101.06,100.04,99.57,99.51,98.99,24100,24033.3,23300,22500,,,,,11.8,0,1.2,0,0,0,0,0,,5:51:00,1684317060,5.85,20:38:00,1684370280,20.63,14.78,7,7,12,14,2,3,,,,,,8,2.9,4,0,,,,
2023-05-16,24,14.69,14.5,5,,,65,48,48,31,6.4,3.5,3.1,-0.1,39,23.46,23.5,8,58,26,101.41,100.69,100.76,100.11,99.34,98.63,98.7,98.07,24100,24100,24100,24100,,,,,3.5,0,9.5,7.5,4.5,0,0,0,,5:52:00,1684230720,5.87,20:37:00,1684283820,20.62,14.75,8,8,23,23,4,4,,,,,,8,4.5,4,0,,,,
2023-05-15,22.8,15.4,15,7.2,,,49,32.8,35,21,0.9,-1.5,-1.2,-3.2,27,17.96,15.5,4,48,28,102.85,102.27,102.17,101.48,100.74,100.18,100.08,99.41,24100,24100,24100,24100,,,,,3,0,10,8,5,0,0,0,,5:53:00,1684144380,5.88,20:36:00,1684197360,20.6,14.72,8,8,23,23,12,12,,,,,,7,3.5,3.5,0,,,,
2023-05-14,17.8,13.35,13.15,8.5,,,57,39.3,41.5,26,1.7,-0.6,-1.6,-4.8,31,18,19.5,8,40,2,102.96,102.83,102.76,102.55,100.85,100.73,100.65,100.46,24100,24100,24100,24100,,,,,4.8,0,8.2,6.2,3.1,0,0,0,,5:54:00,1684058040,5.9,20:35:00,1684110900,20.58,14.68,7,7,18,18,5,5,,,,,,8,4.2,4.5,1,,,,
2023-05-13,23.3,17.88,17.45,11.6,,,73,45.6,48.5,24,9.6,5.3,4.8,0.1,30,15.79,18.5,7,42,35,102.47,102.13,102.14,101.8,100.38,100.05,100.06,99.74,24100,24100,24100,24100,,,,,0.6,0,12.4,10.4,7.5,0,0,0,,5:55:00,1683971700,5.92,20:33:00,1684024380,20.55,14.63,8,8,23,23,9,9,,,,,,8,6,5,2,,,,
2023-05-12,28.4,21.1,21.45,14.5,28,,57,44.2,45.5,34,11.1,8.4,8.6,6,29,13.42,16.5,4,55,30,101.9,101.78,101.78,101.65,99.84,99.71,99.71,99.59,24100,24100,24100,24100,,,,,0,3.5,16.4,14.4,11.4,0,0,0,,5:56:00,1683885360,5.93,20:32:00,1683937920,20.53,14.6,8,8,26,27,13,15,,,,,,8,5.4,4,0,,,,
2023-05-11,26.6,18.5,18.25,9.9,28,,68,49.1,50,32,11.4,7.3,7.8,4.3,22,11.58,11,0,39,32,102.09,101.89,101.89,101.7,100.01,99.82,99.82,99.63,24100,24100,24100,24100,,,,,0,0.2,13.2,11.2,8.2,0,0,0,,5:57:00,1683799020,5.95,20:31:00,1683851460,20.52,14.57,8,8,24,24,13,14,,,,,,7,3.4,3.5,0,,,,
2023-05-10,21.4,14.7,12.89,4.4,,,70,44.3,48,26,5.9,2.1,2.2,-1.5,19,11.17,11,3,,,102.4,102.15,102.17,101.93,100.3,100.05,100.07,99.84,24100,24100,24100,24100,,,,,5.1,0,7.9,5.9,2.9,0,0,0,,5:58:00,1683712680,5.97,20:30:00,1683765000,20.5,14.53,7,7,24,24,11,11,,,,,,8,4.1,4.5,1,,,,
2023-05-09,15.9,11.79,11.25,6.6,,,59,39.5,43.5,28,1.7,-1.9,-1.1,-3.9,26,13.67,15.5,5,32,36,102.12,101.92,101.82,101.52,100.02,99.82,99.73,99.44,24100,24100,24100,24100,,,,,6.8,0,6.2,4.2,1.2,0,0,0,,6:00:00,1683626400,6,20:29:00,1683678540,20.48,14.48,7,7,18,18,8,8,,,,,,8,6.3,4.5,1,,,,
2023-05-08,19.6,13.52,13.85,8.1,,,96,56.4,58,20,9.8,3.2,2.4,-5,27,18.79,20,13,42,1,101.55,101.42,101.39,101.24,99.46,99.33,99.31,99.15,24100,24100,24100,24100,,,,,4.2,0,8.8,6.8,3.8,0,0,0,,6:01:00,1683540060,6.02,20:28:00,1683592080,20.47,14.45,7,7,19,19,8,11,,,,,,7,4.8,4,1,,,,
2023-05-07,16.3,11.64,12.05,7.8,,,97,75,72,47,11.2,7,7,2.9,16,8.83,8,0,,,102.11,101.56,101.64,101.16,100.02,99.47,99.54,99.07,24100,20633.3,16100,8100,,,,,6,0,7,5,2,11,11,0,,6:02:00,1683453720,6.03,20:27:00,1683505620,20.45,14.42,4,5,14,15,9,10,,,,,,8,7.1,5.5,3,,,,
2023-05-06,17.9,12.97,10.8,3.7,,,86,55.4,57.5,29,6.3,3.4,2.6,-1.1,17,7.92,8.5,0,,,102.79,102.54,102.48,102.16,100.67,100.43,100.37,100.07,24100,24100,24100,24100,,,,,7.2,0,5.8,3.8,0.8,0,0,0,,6:03:00,1683367380,6.05,20:26:00,1683419160,20.43,14.38,7,7,17,17,8,8,,,,,,7,3.9,3.5,0,,,,
2023-05-05,14.5,10.47,10.6,6.7,,,86,69.7,69,52,6.3,4.9,4.7,3,14,9.08,8.5,3,,,102.62,102.44,102.34,102.05,100.5,100.33,100.22,99.94,24100,23300,21700,19300,,,,,7.4,0,5.6,3.6,0.6,0.2,0.2,0,,6:05:00,1683281100,6.08,20:24:00,1683332640,20.4,14.32,6,6,14,14,5,5,,,,,,8,5.1,4,0,,,,
2023-05-04,11.1,8.97,8.8,6.5,,,100,81.5,80,60,8.1,5.8,6,3.9,17,9.25,8.5,0,,,102.01,101.47,101.45,100.89,99.9,99.37,99.35,98.79,24100,23900,21700,19300,,,,,9.2,0,3.8,1.8,0,0,0,0,,6:06:00,1683194760,6.1,20:23:00,1683246180,20.38,14.28,6,6,11,11,6,6,,,,,,8,7.2,7,6,,,,
2023-05-03,11.1,6.76,6.75,2.4,,,100,98.8,95.5,91,9.9,6.6,6,2.2,30,17.46,19.5,9,41,34,100.85,100.19,100.29,99.74,98.75,98.1,98.2,97.65,24100,19700,16900,9700,,,,,11.2,0,1.8,0,0,6.2,6.2,0,,6:08:00,1683108480,6.13,20:22:00,1683159720,20.37,14.23,2,2,11,11,6,6,,,,,,8,8,7.5,7,,,,
2023-05-02,6.9,4.7,4.5,2.1,,,100,96,89,78,5.7,4.1,3.8,2,21,13.04,14,7,,,99.8,99.3,99.31,98.81,97.71,97.22,97.23,96.75,24100,18500,16100,8100,,,,,13.5,0,0,0,0,9.2,9.2,0,,6:09:00,1683022140,6.15,20:21:00,1683073260,20.35,14.2,2,2,8,8,3,3,,,,,,8,7.6,7,6,,,,
